Number;Date;UID;Desc;Group;Cat
1409353;25.07.2023 9:02;97431017-d37c-4478-b319-6a4530b787f0;покос травы на прид.территории;;
1409354;25.07.2023 9:03;3f4542f9-7dbe-4873-ba35-a45a6fab4ec1;Засор КНС в подвале под 2 подъездом;;
1409355;25.07.2023 9:03;7944165b-814a-442b-80a4-fd188cc16f52;нет света частично в квартире,запах эл.проводки;;
1409356;25.07.2023 9:04;85c94654-3955-49b4-81a0-05fa8a6d118d;Х/З   Х/ГВС;;
1409357;25.07.2023 9:05;250821bd-8162-4fa0-90a2-77151e6ce4b7;х/гвс,вызов техника на составление АКТа,копию акта заявителю;;
1409359;25.07.2023 9:06;01ef04b8-1e51-41ae-b24d-c77adebfdf27;Течь змеевика-нужна сварка;;
1409360;2023-07-25 09:07:05.003;3eba8c4b-2787-4da9-ab89-31a0a8d8a90a;опл.сч.гвс;;
1409361;25.07.2023 9:08;3eba8c4b-2787-4da9-ab89-31a0a8d8a90a;опл.сч.хвс;;
1409363;25.07.2023 9:08;ad97b8ee-4aa8-4293-a820-2249bf190ca8;п №2 замена светод.свет.на 2,3 этажах;;
1409364;25.07.2023 9:13;a253056a-2aa9-4284-8cfb-b33c52ad8a70;Х/З   Х/ГВС;;
1409366;25.07.2023 9:21;14ab2016-c5fc-4303-bea1-c17a53ba1199;нет гвс;;
1409367;25.07.2023 9:21;be26052a-9960-48d9-af68-322630339a77;Плохо уходит вода из унитаза.;;
1409368;25.07.2023 9:22;ef8a951c-1934-40c7-98a5-3f5ac44affd0;Замена лампы на 1 этаже в подъезде.;;
1409372;25.07.2023 9:42;a940e431-7ece-4907-98ab-960d3fbc05b7;засор кнс кухня;;
1409374;2023-07-25 09:48:07.090;4a0cf6ee-cc74-4580-afa6-81eb4fa4dc27;опл.сч.гвс;;
1409375;25.07.2023 9:48;e7f3f53c-67d6-4a3e-a34c-1f6c99b091f4;Замыкание в эл/лампе на кухне;;
1409376;25.07.2023 9:49;b2f62e5c-9b07-4114-8df5-426fd6d8586c;течь кровли  м/у кухней и залом;;
1409377;25.07.2023 9:50;0da15dd9-405f-4e8c-9fd1-d61515d42cb8;Опломб. сч. ГВС;;
1409387;25.07.2023 10:02;e7f3f53c-67d6-4a3e-a34c-1f6c99b091f4;Течь в спальне с потолка;;
1409388;25.07.2023 10:06;43ef53e2-f601-45c9-b05e-938920fa7e03;опл.сч.хвс и гвс ;;
1409389;25.07.2023 10:06;e7f3f53c-67d6-4a3e-a34c-1f6c99b091f4;Замыкание в эл/лампе на кухне;;
1409393;25.07.2023 10:09;3ea2a732-65a8-4745-ba85-5f58377f37de;х/гвс;;
1409395;25.07.2023 10:11;82c2ad6e-27db-4541-8e5d-00163bbe622e;топит квартиру с кв 54,треб.замена труб;;
1409397;25.07.2023 10:11;58aac877-a511-491d-8b3f-e907cdaacebe;Шум по трубам ГВС. Вместо ГВС идет холодная вода-во всем доме.;;
1409400;25.07.2023 10:15;3305e947-6dbe-43ed-9e6e-c357f4c93b45;Человек застрял в лифте 3 подъезда;;
1409402;25.07.2023 10:16;e138524f-efac-4f5c-9429-cc6553d0950b;Х/З  Х/ГВС- долго сливать;;
1409403;25.07.2023 10:17;ecee342f-2cb8-4b11-9678-f3bea60ac01a;установка крана на стояке хвс  кухня на чердаке;;
1409404;2023-07-25 10:19:24.044;82c2ad6e-27db-4541-8e5d-00163bbe622e;Течь ст. КНС;;
1409407;25.07.2023 10:23;3305e947-6dbe-43ed-9e6e-c357f4c93b45;п №3 застряли в лифте;;
1409410;25.07.2023 10:27;acab0a0b-ecfb-44db-9527-1b16e289ebc3;переделать ливневки-4 шт на другую сторону дома;;
1409411;25.07.2023 10:28;8824571e-c53b-4c21-a027-9b48ae1ed697;Не набирается номер  29 на панели-сбрасывается. а  номера других квартир набираются.;;
1409413;25.07.2023 10:30;6d674625-31ce-4300-98f0-28e8ab7b78b8;заварить свищь на  змеевике,стоит хомут с февраля;;
1409415;25.07.2023 10:32;f0b3efd0-5533-4d40-87ef-ddb23c2767b2;В подъезде №1 течь по стене на 1 этаже около ст. КНС. Зайти в кв.№4-там тоже есть течь, но откуда- определить не могут.;;
1409419;25.07.2023 10:33;cced1611-2e26-4144-9439-40f67d0fae16;топят с кв 14 по туалету.;;
1409421;25.07.2023 10:36;261f583f-faf3-48f9-954c-ff912773b876;не раб.домофон;;
1409424;25.07.2023 10:40;d4a5ff51-2de4-405d-9a59-61a102f9778a;Прислать логины  и пароли трем заявителям;;
1409426;25.07.2023 10:44;be26052a-9960-48d9-af68-322630339a77;Замена сч. ГВС;;
1409428;25.07.2023 10:46;0d67533c-c3de-4ca9-a728-d82f3ee96a98;х/з;;
1409431;25.07.2023 10:48;1b17a058-7871-4cae-b9e6-8760afd7952d;Замена 3-х батарей-нужна конс-ция;;
1409441;25.07.2023 11:05;5f150ce4-dbcc-4cbf-9adb-dde8d4c05aba;ржавчина на батарее на кухне;;
1409442;25.07.2023 11:08;db1e7fd4-7f85-472a-a1e1-246f21de4791;Опломб. сч. ГВС и ХВС;;
1409443;25.07.2023 11:08;38f8b40a-bb72-4828-a37d-101231ebba95;замена сч.гвс;;
1409448;25.07.2023 11:16;23f03f1b-07aa-4366-b246-373d61210f70;Замена сч. ХВС;;
1409454;25.07.2023 11:24;a720fc3e-977c-4a64-8b26-63ca17d98df0;Не открывается дверь в подвал-приподнять дверцу;;
1409455;25.07.2023 11:25;d5378a17-40ad-48b8-83e7-691b3b940727;не раб.лампы на движение в подъезде;;
1409460;25.07.2023 11:33;c07cab2c-34d7-47b8-bbc8-b43b1421ee42;Забит мусоропровод в 1 подъезде на верхних этажах;;
1409465;25.07.2023 11:52;1d560926-0842-47a4-be01-0c769b993dbe;опл.сч хвс;;
1409470;25.07.2023 12:03;d96f469b-ee63-4fb1-b525-a43adc42d26c;Слабый напор ГВС  ХВС;;
1409472;2023-07-25 12:06:30.014;d96f469b-ee63-4fb1-b525-a43adc42d26c;Слабый напор ГВС  ХВС;;
1409474;25.07.2023 12:08;8bc8ad35-97c2-4c5a-b06c-a20865d1cc94;Х/З  Х/ГВС;;
1409475;25.07.2023 12:14;f0b3efd0-5533-4d40-87ef-ddb23c2767b2;течь в подвале около п №6;;
1409476;25.07.2023 12:17;2a29c396-49b2-4bce-b578-0863f8b1992f;засор кнс в душевой;;
1409479;25.07.2023 12:31;e1a3df06-b612-4d93-996e-0a1a5dcae030;засор кнс в у нитазе;;
1409484;25.07.2023 12:46;94c563de-83bd-486b-8a82-bc52f59eb3f2;Консультация по замене батарей;;
1409486;25.07.2023 12:49;a61f5fdd-2e1e-4a80-a212-2b8c72a63a49;В 1 подъезде не раб. лифт . на 1 этаже двери кабины открыты;;
1409490;25.07.2023 12:57;9f8c4b9c-80e1-48b2-af6b-9388dfa4331c;п 1 не раб лифт;;
1409493;25.07.2023 13:00;be24280b-3eb6-4a6d-861c-90275e8ba270;Задымление в квартире-нужен электрик.;;
1409495;25.07.2023 13:09;bf2f1a61-17fe-422b-8c69-3f8adcf97125;в  тамбуре п №2  укрепить выключатель и заизолировать провода;;
1409496;25.07.2023 13:10;d6d2b50b-4cf9-42c5-840f-15888e1c611f;Нужен доступ в подвал дома;;
1409500;25.07.2023 13:18;a4b0fada-c9b5-4822-bc5e-5eb22a471293;подвальное помещение,напротив магазина Амбарчик-течь воды сильная течь воды,это не конденсат!;;
1409502;25.07.2023 13:24;6b22ce19-84b1-4dec-90bf-54c17592d061;Опломб. сч. ХВС;;
1409504;25.07.2023 13:28;62f5beff-2753-490c-8115-01cfa320ee40;Человек застрял в лифте 2 подъезда;;
1409506;2023-07-25 13:36:20.014;38f8b40a-bb72-4828-a37d-101231ebba95;опл.сч.гвс;;
1409508;25.07.2023 13:38;bf2f1a61-17fe-422b-8c69-3f8adcf97125;Опломб. сч. ХВС;;
1409509;25.07.2023 13:44;be26052a-9960-48d9-af68-322630339a77;Опломб. сч. ХВС;;
1409510;25.07.2023 13:45;3313e337-7991-40d8-abed-750f957d46e6;происходит разрушение стены м/у  п № 2 и 3,место где было запененено.Просьба заявителя  зайти в квартиру для обследования-происходит постоянный треск кирпичей.;;
1409511;25.07.2023 13:47;1d560926-0842-47a4-be01-0c769b993dbe;Свищ на трубе отопления на кухне;;
1409512;25.07.2023 13:49;2c863825-83ab-48a8-a806-ee57d3b0ed2b;Нужны 3 ключа от домофона;;
1409516;25.07.2023 13:53;144c453c-394a-45fa-ae08-06d557809adc;Замена лампы во 2 под. на 1 этаже;;
1409517;25.07.2023 13:58;3305e947-6dbe-43ed-9e6e-c357f4c93b45;замена отсечных хвс и гвс;;
1409518;25.07.2023 14:00;96a9bc79-b44c-446e-a71f-62ab0f7a6784;слабый напор хвс в квартирах на 4,5 эт ,не зажигается колонка;;
1409519;25.07.2023 14:04;7fb5d44b-ddc9-4667-a0ea-4ab8ebc5c1dd;опл.сч.гвс;;
1409525;25.07.2023 14:13;5b7089a3-659c-4ce5-b251-9466bb0a54d7;опл.сч.гвс;;
1409526;25.07.2023 14:15;6b22ce19-84b1-4dec-90bf-54c17592d061;опл.сч.гвс;;
1409527;25.07.2023 14:16;6b22ce19-84b1-4dec-90bf-54c17592d061;опл.сч хвс;;
1409530;25.07.2023 14:19;1d304f53-6ffa-42ce-9d63-cbe75d18a5c9;х/гвс;;
1409538;2023-07-25 14:31:08.031;3985e1d3-4740-441e-826e-047c9ceddb04;п №3 течь с трубы кнс-прочистить засор и откачать;;
1409542;25.07.2023 14:39;3eba8c4b-2787-4da9-ab89-31a0a8d8a90a;х/гвс;;
1409547;25.07.2023 14:46;7d1f40d1-21cd-4a6b-95ef-ee412492ee25;х/гвс,слабый напор;;
1409548;2023-07-25 14:48:39.066;ee0eeb09-a390-4774-9146-fadd1a7d487c;Не держит арматура см/б;;
1409549;25.07.2023 14:50;00d892b3-6391-4c13-aca7-7ac788076768;Замена батареи-батарея течет и забита грязью;;
1409550;25.07.2023 14:50;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;составить акт  по показания ИПУ воды;;
1409554;25.07.2023 14:59;56f36f6c-9994-43f3-9007-f0c14daf14da;замена отсечных кранов;;
1409561;25.07.2023 15:11;a940e431-7ece-4907-98ab-960d3fbc05b7;Засор в раковине на кухне;;
1409568;25.07.2023 15:22;82c2ad6e-27db-4541-8e5d-00163bbe622e;замена сч.гвс;;
1409573;2023-07-25 15:38:57.033;b5bd3bea-af2a-42d5-9d8a-a1699245a5fd;замена батареи со сваркой;;
1409585;25.07.2023 15:55;3313e337-7991-40d8-abed-750f957d46e6;Покос травы на прид . тер. ;;
1409587;2023-07-25 15:58:28.090;28ac44bc-5831-49fb-a721-7fed6f6ef3bb;произвести ремонт фронтона;;
1409591;25.07.2023 16:01;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;Течь гибкой подводки к см/б;;
1409596;25.07.2023 16:23;94c563de-83bd-486b-8a82-bc52f59eb3f2;х/гвс;;
1409597;25.07.2023 16:28;83b8a503-2920-496a-8bfe-896c68225e8b;Течь крана ГВС  в ванной;;
1409601;25.07.2023 16:37;9f8c4b9c-80e1-48b2-af6b-9388dfa4331c;Засор на кухне;;
1409602;25.07.2023 16:39;3ea2a732-65a8-4745-ba85-5f58377f37de;Х/З   Х/ГВС долго сливать;;
1409605;25.07.2023 16:52;1d560926-0842-47a4-be01-0c769b993dbe;нет света в квартире;;
1409606;2023-07-25 17:08:17.073;a940e431-7ece-4907-98ab-960d3fbc05b7;Засор кнс кухня по стояку-есть полный сбор жильцов;;
1409607;25.07.2023 17:10;a4b0fada-c9b5-4822-bc5e-5eb22a471293;нежилое помещение Швейка галерейка-топит;;
1409611;25.07.2023 17:33;a8bb2035-06a0-49ba-aef6-f4f9712ab024;п №4 произвести замену ламп на 1 эт;;
1409612;25.07.2023 17:33;a8bb2035-06a0-49ba-aef6-f4f9712ab024; п № 4 спилить сухую ветку у  черемухи;;
1409614;2023-07-25 17:41:04.075;7341f0c1-d066-4379-8a96-fd6baf55c347;замена кранбукс;;
1409615;25.07.2023 18:08;a4b0fada-c9b5-4822-bc5e-5eb22a471293;топит неж.помещ Швейка галер;;
1409616;25.07.2023 18:15;4b2b2754-09df-4616-9b0b-5b864ff41b99;Течь отсечного вентиля ГВС ХВС требуется замена;;
1409617;25.07.2023 18:23;05cebd67-8862-4eaf-95db-6ad109967806;замена отсечного гвс;;
1409618;25.07.2023 18:25;be26052a-9960-48d9-af68-322630339a77;поднимается вода  в унитазе;;
1409619;25.07.2023 18:31;a09a11ff-41eb-433f-a6da-f4304fc3f4e5;течь крана хвс  перед счетчиком,воду перекрыли сами;;
1409620;25.07.2023 18:40;3ccb8813-62a8-4136-b7cd-923a55f34174;засор кнс в с/у;;
1409622;25.07.2023 18:48;79634954-aa18-4124-b5d3-dd315e5812e2;течь под раковиной,поднимается вода с 8 эт;;
1409623;25.07.2023 19:16;a3b02e79-7d70-423f-b318-5d1516f2a9a2;п №2 течь воды в подвале;;
1409626;25.07.2023 19:21;a4b0fada-c9b5-4822-bc5e-5eb22a471293;н/помещ.Швейка галерейка-топит;;
1409628;25.07.2023 19:49;a940e431-7ece-4907-98ab-960d3fbc05b7;Засор на кухне ;;
1409629;25.07.2023 19:56;f3ab9890-a2a6-47ee-be3f-60f1050575a5;Х/ГВС Х/З ;;
1409637;2023-07-25 21:08:46.056;58aac877-a511-491d-8b3f-e907cdaacebe;отключить ГВС в доме ;;
1409638;25.07.2023 21:26;a940e431-7ece-4907-98ab-960d3fbc05b7;Засор на кухне ;;
1409640;25.07.2023 21:36;a61f5fdd-2e1e-4a80-a212-2b8c72a63a49;Замена лампочки во 2 подъ. на 3эт ;;
1409641;25.07.2023 21:54;a940e431-7ece-4907-98ab-960d3fbc05b7;общ. засор КНС по кухне ;;
1409642;25.07.2023 22:16;f0b3efd0-5533-4d40-87ef-ddb23c2767b2;Течь в подвале 6 подъезда ;;
1409644;25.07.2023 22:32;79634954-aa18-4124-b5d3-dd315e5812e2;Повторный засор КНС ;;
1409647;26.07.2023 0:49;3eba8c4b-2787-4da9-ab89-31a0a8d8a90a;Х/З ;;
1409666;2023-07-26 08:15:23.095;be26052a-9960-48d9-af68-322630339a77;Засор на кухне;;
1409669;26.07.2023 8:17;532f1234-a77f-454b-817e-3143d73104b0;Замена чуг. трубы на пластиковую;;
1409690;2023-07-26 08:49:40.052;63f03b88-1b23-40f3-aafa-6307e69bd11f;Покос травы на прид. тер.;;
1409691;2023-07-26 08:50:10.032;90e8b574-3d81-47b4-bdf0-83829610bc70;Опломбировка счетчика ГВС;;
1409692;2023-07-26 08:50:40.046;90e8b574-3d81-47b4-bdf0-83829610bc70;Опломбировка счетчика ХВС;;
1409697;26.07.2023 8:58;90e8b574-3d81-47b4-bdf0-83829610bc70;Опломб. сч. ГВС;;
1409698;26.07.2023 8:58;144c453c-394a-45fa-ae08-06d557809adc;Не горит лампа на 1 эт во 2 подъезде;;
1409706;2023-07-26 09:08:41.070;4facb2ad-501c-414b-9531-f60783814e82;Течь в подвале 1-го подъезда;;
1409707;26.07.2023 9:09;409e1b0b-d284-4a23-9129-e90c4fc0b792;Заменить навесной замок на вход в подвал с лицевой стороны дома.;;
1409708;26.07.2023 9:10;ee0eeb09-a390-4774-9146-fadd1a7d487c;Не перекрывает отс. кран ХВС;;
1409710;26.07.2023 9:11;409e1b0b-d284-4a23-9129-e90c4fc0b792;Заизолировать висящие эл/провода во всех подъездах -входная зона-для проведения ремонта в подъездах;;
1409714;26.07.2023 9:17;3ea2a732-65a8-4745-ba85-5f58377f37de;Х/З   Х/ГВС;;
1409715;26.07.2023 9:17;58aac877-a511-491d-8b3f-e907cdaacebe;Течь кан. трубы по стояку;;
1409722;2023-07-26 09:24:42.020;2d7970d8-ac07-4196-9dd7-9d53fdcc5c1c;Течь батареи ;;
1409734;26.07.2023 9:39;3975d897-cc3c-4434-a348-799e52b27454;Засор в ванной и кухне;;
1409735;26.07.2023 9:39;58aac877-a511-491d-8b3f-e907cdaacebe;Опломбировка счетчика ГВС;;
1409736;26.07.2023 9:40;58aac877-a511-491d-8b3f-e907cdaacebe;Опломбировка счетчика ХВС;;
1409742;26.07.2023 9:57;5a7076c4-3897-42c7-8043-9e29e130c5c9;Составить акт о течи с кровли в квартиру;;
1409744;26.07.2023 10:02;b58cf9fa-b2fb-45c1-9b2d-72b1023b9750;Нет света в ванной;;
1409747;26.07.2023 10:04;2d7970d8-ac07-4196-9dd7-9d53fdcc5c1c;Течь батареи в 2-х местах;;
1409748;26.07.2023 10:05;ee7d4dd6-8a4d-4df0-aeaf-787e76525cbd;Опломбировка счетчика ГВС;;
1409750;26.07.2023 10:06;ee7d4dd6-8a4d-4df0-aeaf-787e76525cbd;Опломбировка счетчика ГВС;;
1409753;26.07.2023 10:08;ee7d4dd6-8a4d-4df0-aeaf-787e76525cbd;Опломбировка счетчика ХВС;;
1409755;26.07.2023 10:09;f5bbd333-6786-4273-b51d-bfc53ba503f4;Засор в раковине в ванной. ;;
1409757;26.07.2023 10:10;f5bbd333-6786-4273-b51d-bfc53ba503f4;Кап. течь крана ХВС;;
1409758;26.07.2023 10:10;9d084ea2-3b5d-4741-9e2e-cab74f873966;Не работает кнопка вызова;;
1409760;26.07.2023 10:11;9d084ea2-3b5d-4741-9e2e-cab74f873966;Нагревается эл.розетка;;
1409762;26.07.2023 10:12;4facb2ad-501c-414b-9531-f60783814e82;Течь канализации в 1 подъезде;;
1409764;26.07.2023 10:12;d289071d-fc5a-4a92-9a59-0eba5d446cd2;Отключить ст. змеевика для рем. работ;;
1409765;26.07.2023 10:13;4facb2ad-501c-414b-9531-f60783814e82;Обработать подвал от блох;;
1409766;26.07.2023 10:13;9b9c9a49-2072-4679-a18d-8b0a548d40b1;Течь чугунной батареи ;;
1409771;26.07.2023 10:16;bf2f1a61-17fe-422b-8c69-3f8adcf97125;Топит соседей снизу в ванной;;
1409778;26.07.2023 10:28;b83ccf98-82e3-4098-8b5b-4afb3ce1aa2b;Опломб. сч. ГВС -2 ШТ.;;
1409787;2023-07-26 10:34:46.034;786f92b9-1a8e-45df-9183-4f8ead2f6e5c;Холодная ГВС;;
1409789;26.07.2023 10:45;250821bd-8162-4fa0-90a2-77151e6ce4b7;ГВС холодная , вызов техника, составить акт - копию заявителю;;
1409791;26.07.2023 10:48;b33566bd-7fe4-4c64-8bc9-c6f86bbcbfca;Срочно прочистить ДВК-оттуда падает мусор. камни. И нет тяги.;;
1409792;26.07.2023 10:48;1d560926-0842-47a4-be01-0c769b993dbe;Опломбировка счетчика ХВС;;
1409798;26.07.2023 11:24;dacad90c-9057-42e9-8ec8-8f3fe69293b3;Ржавчина на трубе ЦО-требуется осмотр;;
1409801;26.07.2023 11:40;90ce59da-459a-42b4-a0aa-e35982ee91fc;Свищ на трубе ЦО;;
1409808;26.07.2023 11:52;05cebd67-8862-4eaf-95db-6ad109967806;Сорвало кран ГВС-не закрывается. отсечной не работает.;;
1409809;26.07.2023 12:03;83a9e737-f9d9-4bda-9a80-2d236dafcb01;Х/З   Х/ГВС;;
1409811;26.07.2023 12:12;2fa1a08c-30a3-4d42-9d85-256d0d4858d8;Нет звонка с панели домофона в квартире;;
1409817;26.07.2023 12:25;277f95b2-b280-47dc-96b2-b116a5e5036d;Опломбировка счетчика ГВС и ХВС;;
1409819;26.07.2023 12:27;c95224b8-1fa8-4d95-9d8c-eb559dfea17a;Топят сверху;;
1409823;26.07.2023 12:36;a253056a-2aa9-4284-8cfb-b33c52ad8a70; Течь канализации  1 подвале ;;
1409824;26.07.2023 12:37;a253056a-2aa9-4284-8cfb-b33c52ad8a70;Обработать повал хлоркой после канализации;;
1409825;2023-07-26 12:40:53.045;a940e431-7ece-4907-98ab-960d3fbc05b7;Течь из под счетчика ХВС;;
1409826;26.07.2023 12:44;d6b3bdfa-e147-46a1-bee9-5e3cf638564a;Слить стояки ЦО во всей квартире для рем. работ-замена радиаторов;;
1409827;26.07.2023 12:49;ab2d4169-0e32-4056-9d85-e25f8a0bf18c;Идет треск с розетки в комнате, на кухне;;
1409829;2023-07-26 12:57:09.095;b13bba64-2e2c-4b47-91c1-5a741088977c;Убрать ветки , мусор на газоне;;
1409830;26.07.2023 12:57;fc322ca5-739f-4701-a5cd-4800df874872;Не уходит вода на кухне в раковине;;
1409831;26.07.2023 12:58;446c7d95-f5a3-4860-8c04-0c10219827a5;Течь змеевика;;
1409836;26.07.2023 13:09;98321412-d304-497f-b31b-6c7a52bec4be;Опломбировка счетчика ГВС;;
1409838;26.07.2023 13:10;98321412-d304-497f-b31b-6c7a52bec4be;Опломбировка счетчика ХВС;;
1409841;26.07.2023 13:18;a913f037-5073-478c-8777-24ef9769e6ae;Замена змеевика;;
1409842;26.07.2023 13:22;9124a718-2be2-4b26-bc13-89740d4ce4f4;Гудит панель домофона в 3 подъезде-дверь открыта;;
1409848;26.07.2023 13:30;e637470f-6fd2-41fc-94af-7c7a83a66b60;Вырубка кустарников за домом , покос травы на придомовой территории;;
1409849;2023-07-26 13:31:57.017;90ce59da-459a-42b4-a0aa-e35982ee91fc;Х/З;;
1409861;26.07.2023 13:53;cc07db70-9012-4bbb-bc0f-53f8ca1cd5d0;Забит мусоропровод ;;
1409864;26.07.2023 14:01;4facb2ad-501c-414b-9531-f60783814e82;Прочистка вентканала ;;
1409867;26.07.2023 14:06;8bc8ad35-97c2-4c5a-b06c-a20865d1cc94;Холодная ГВС, Х/З;;
1409871;26.07.2023 14:11;3ea2a732-65a8-4745-ba85-5f58377f37de;Течь трубы по стояку;;
1409872;26.07.2023 14:11;1d560926-0842-47a4-be01-0c769b993dbe;Х/ГВС  долго сливать;;
1409873;26.07.2023 14:13;1d560926-0842-47a4-be01-0c769b993dbe;Составить акт о темп. режиме ГВС;;
1409874;26.07.2023 14:16;4ab3a7bf-c818-49b5-819d-a7118307b805;Холодная ГВС, Х/З;;
1409877;26.07.2023 14:23;1a17464f-4ce7-4d01-bd3e-f1f0cb135fe8;Течь кан. трубы;;
1409878;26.07.2023 14:27;8012f310-1e2b-4299-ab17-e526bb68920b;Течь под раковиной;;
1409880;26.07.2023 14:35;238ee25b-8a77-4d35-9391-81f27e81937c;Течь по ст. КНС - течь на 1 этаж;;
1409882;26.07.2023 14:36;8824571e-c53b-4c21-a027-9b48ae1ed697;Не работает трубка в квартире;;
1409887;26.07.2023 14:46;cfa0b7d5-262f-4f16-bb23-c9bc7119d2d5;Течь крана ХВС на кухне;;
1409888;26.07.2023 14:47;8efb537c-5e2d-4267-8fc6-90b280d1adca;Вызов контроллера ИПУ;;
1409895;26.07.2023 15:09;e1d11217-3871-40de-b93d-81151f0633cb;Замена отопительной трубы ( в аварийном состоянии);;
1409902;26.07.2023 15:24;cd18a861-15d8-4110-a228-88f6fa45e145;Опломб. сч. ГВС;;
1409903;26.07.2023 15:25;cd18a861-15d8-4110-a228-88f6fa45e145;Опломб. сч. ХВС;;
1409905;26.07.2023 15:28;bf2f1a61-17fe-422b-8c69-3f8adcf97125;Нет света в ванной, в санузле;;
1409907;26.07.2023 15:33;a253056a-2aa9-4284-8cfb-b33c52ad8a70;Ржавые трубы в подъезде на 6 эт, подтекают;;
1409910;26.07.2023 15:38;333e77ed-f2c8-4fbf-b257-1108b077933a;Отрегулировать доводчик во 2 подъезде;;
1409911;26.07.2023 15:47;aa0879b6-a676-4106-bff8-73106fd95eb9;Не закрывается входная дверь в 1 подъезд;;
1409912;2023-07-26 15:48:04.022;66dc46f7-cf35-4d62-ad58-8e23c10d2cc3;Нет освещения на 1 этаже 4 подъезда;;
1409913;2023-07-26 15:49:34.030;04e668c0-e11d-44e8-8ee3-f6154b129f86;Нужен осмотр батареи ( ржавчина);;
1409914;26.07.2023 15:52;a0f4aae4-6a67-43c2-85e1-fc382e3a7100;Замена ламп во 2 под.на 6 эт ( у лифта), на 4 эт у лифта, 1 эр у лестницы.;;
1409918;26.07.2023 15:58;aa0879b6-a676-4106-bff8-73106fd95eb9;Не работает домофон во 2 подъезде кв.№21;;
1409919;26.07.2023 15:59;3eba8c4b-2787-4da9-ab89-31a0a8d8a90a;Холодная ГВС;;
1409929;2023-07-26 16:07:50.090;82c2ad6e-27db-4541-8e5d-00163bbe622e;Опломбировка счетчика ГВС;;
1409930;2023-07-26 16:08:35.083;29f15794-837d-4393-b8c2-f72a55aed39a;Опломб. сч. ГВС;;
1409932;26.07.2023 16:20;8a139af6-8468-44bd-88fc-32883fe64ef0;Отк стояков отопления для замены радиаторов ;;
1409933;26.07.2023 16:21;79634954-aa18-4124-b5d3-dd315e5812e2;Течь трубы под раковиной в секции;;
1409937;26.07.2023 16:23;56f36f6c-9994-43f3-9007-f0c14daf14da;Течь за унитазом;;
1409942;26.07.2023 16:38;7eef64ab-8331-40b8-91dd-6285ea6f943b;Вызов  контролера для снятия показаний эл/сч. для перерасчета.;;
1409946;26.07.2023 16:55;a940e431-7ece-4907-98ab-960d3fbc05b7;Нет света в квартире;;
1409947;26.07.2023 16:58;afb28d8b-9e9a-4e83-9194-a3bd354ed137;Течь по стене сверху в ванной;;
1409951;26.07.2023 17:26;167a1df1-882a-439a-8119-19991d89d7c6;Не поступает звонок с домофона, сбрасывает;;
1409952;26.07.2023 17:32;3313e337-7991-40d8-abed-750f957d46e6;Нет света в 3 подъезде на 3 эт слева;;
1409953;26.07.2023 17:35;a61f5fdd-2e1e-4a80-a212-2b8c72a63a49;Не всегда срабатывают кнопки в лифте в 1 подъезде;;
1409956;26.07.2023 17:42;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;Сделать 1 ключ к 3 подъезду;;
1409959;26.07.2023 17:49;a0f4aae4-6a67-43c2-85e1-fc382e3a7100;1 подъезд- на 8 эт замена ламп , 6 эт на лестнице, 5 эт  на лестнице -- замена ламп;;
1409961;26.07.2023 17:56;3758d152-7096-4b8f-b000-a4680289afc6;Течь см\б;;
1409963;26.07.2023 18:04;57888e14-742e-427d-a733-24f41c2a78f1;Ржавчина на батарее;;
1409966;26.07.2023 18:45;a649e12e-99d1-4ce1-b273-1f972f6e7bf9;Сделать 1 ключ;;
1409969;26.07.2023 18:57;66b2d248-bd1b-45ce-85c5-8880c9e03567;Течь в подвале в 1 подъезде;;
1409970;2023-07-26 19:06:30.003;7aab3aa6-2613-46db-add9-2ca424b0cd46;Течь крана на смесителе;;
1409971;26.07.2023 19:12;3305e947-6dbe-43ed-9e6e-c357f4c93b45;Не работает лифт в 3 подъезде;;
1409972;26.07.2023 19:21;d5378a17-40ad-48b8-83e7-691b3b940727;Нет света в 4 подъезде с 3 по 5 эт;;
1409973;26.07.2023 19:34;43ef53e2-f601-45c9-b05e-938920fa7e03;треск от эл.щитка в подъезде №4 на 5 эт;;
1409974;26.07.2023 19:35;66b2d248-bd1b-45ce-85c5-8880c9e03567;течь в подвале 1 подъезда;;
1409975;26.07.2023 19:37;4e4f7549-851f-454d-8c03-6f4f911cc450;п №6 в подвале засор кнс,топит подвальное помещение;;
1409976;26.07.2023 19:41;de548206-c337-4c1a-a42b-d03dcf391a05;засор кнс в туалете;;
1409978;26.07.2023 19:47;79634954-aa18-4124-b5d3-dd315e5812e2;течь трубы под раковиной;;
1409979;26.07.2023 19:49;933e7cdc-f44a-4145-9401-86f74580af56;п №1 проверить на засор подвал;;
1409981;26.07.2023 19:50;eebac655-b830-4e48-b7c0-f86d9a494ba3;п №2 пассаж.-застряли в кабине;;
1409982;26.07.2023 19:59;be26052a-9960-48d9-af68-322630339a77;не раб.эл.розжиг на плите-не отключается;;
1409984;26.07.2023 20:02;27a542ba-12f8-4f25-96d8-3bca378eec2e;произвести замер температуры гвс;;
1409986;26.07.2023 20:09;4e4f7549-851f-454d-8c03-6f4f911cc450;п №6  в подвале течь кнс;;
